source_occurrence_id,index_url,original_href,normalized_url,acquisition_status,canonical_document_id,content_sha256,duplicate_content_group_id,canonical_versus_duplicate,extraction_status,character_count,image_only_flag,ocr_backlog_flag,raw_source_document_type,normalized_document_classification,classification_method,classification_confidence,corpus_scope,facility_match_status,njdoh_facid,njdoh_license_number,internal_facility_id,match_method,match_confidence,public_eligibility,baseline_only,source_year,source_listed_facility_name
nj-doh-enforcement-0001,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-revised-manahawkin-health-and-rehabilitation-center-09012026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-revised-manahawkin-health-and-rehabilitation-center-09012026.pdf,EXISTING_HASH_VERIFIED,be7d20982631965e142643d2c08f0a1fc04fd7e0ec333010c2e668c3f30188d0,be7d20982631965e142643d2c08f0a1fc04fd7e0ec333010c2e668c3f30188d0,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Revised Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Manahawkin Health and Rehabilitation Center
nj-doh-enforcement-0002,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-regency-heritage-nursing-and-rehabilitation-center-08312026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-regency-heritage-nursing-and-rehabilitation-center-08312026.pdf,EXISTING_HASH_VERIFIED,a379a397b5efbc6e2f2fc5fec5558e4a76c40ae19d2fe189060d109189b198fc,a379a397b5efbc6e2f2fc5fec5558e4a76c40ae19d2fe189060d109189b198fc,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Regency Heritage Nursing and Rehabilitation Center
nj-doh-enforcement-0003,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-optima-care-at-harborview-08312026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-optima-care-at-harborview-08312026.pdf,EXISTING_HASH_VERIFIED,84ef05c35d16d5a8318368e3bf1e7cc82adc8e579a5c5c724d04a32d79edc941,84ef05c35d16d5a8318368e3bf1e7cc82adc8e579a5c5c724d04a32d79edc941,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Optima Care at Harborview
nj-doh-enforcement-0004,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-hamilton-grove-healthcare-and-rehabilitation-08312026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-hamilton-grove-healthcare-and-rehabilitation-08312026.pdf,EXISTING_HASH_VERIFIED,8a2595313994a0d9b01da5e8cd02bf9256734881259d5479697ae2a80ad044b8,8a2595313994a0d9b01da5e8cd02bf9256734881259d5479697ae2a80ad044b8,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Hamilton Grove Healthcare and Rehabilitation
nj-doh-enforcement-0005,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-green-hill-08312026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-green-hill-08312026.pdf,EXISTING_HASH_VERIFIED,a437443c435c062acd479deb9ae546888b7d3ecf8c0d1f5c214a0d22610e3d10,a437443c435c062acd479deb9ae546888b7d3ecf8c0d1f5c214a0d22610e3d10,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Green Hill
nj-doh-enforcement-0006,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-the-fountains-of-atco-08312026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-the-fountains-of-atco-08312026.pdf,EXISTING_HASH_VERIFIED,77197e0fefc10d981c8d42fb318b040a88b6f5b69012d3442adbd7ff6a56a670,77197e0fefc10d981c8d42fb318b040a88b6f5b69012d3442adbd7ff6a56a670,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Order Amending Directed Plan of Correction,directed_plan_of_correction,INDEX_METADATA,index_action,,,,,,,,false,true,2026,The Fountains of Atco
nj-doh-enforcement-0007,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-optima-care-at-harborview-08192026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-optima-care-at-harborview-08192026.pdf,EXISTING_HASH_VERIFIED,fb3d672dd71b0fcf59509934d03e2ffd0e3823a94500d46a3cde755652abb1c5,fb3d672dd71b0fcf59509934d03e2ffd0e3823a94500d46a3cde755652abb1c5,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Optima Care at Harborview
nj-doh-enforcement-0008,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-complete-care-at-st-vincents-08192026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-complete-care-at-st-vincents-08192026.pdf,EXISTING_HASH_VERIFIED,983f402c01958c5c52739443ac62a3018d14e3150c08df0f407381fa4dd504b6,983f402c01958c5c52739443ac62a3018d14e3150c08df0f407381fa4dd504b6,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Complete Care at St. Vincents
nj-doh-enforcement-0009,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-complete-care-at-mercerville-08192026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-complete-care-at-mercerville-08192026.pdf,EXISTING_HASH_VERIFIED,c4bd0b22e33f2049b322994d3eebfb80c73a6d2aa989ce0d4e41fb49f17992fb,c4bd0b22e33f2049b322994d3eebfb80c73a6d2aa989ce0d4e41fb49f17992fb,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Revised Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Complete Care at Mercerville
nj-doh-enforcement-0010,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-whiting-gardens-rehab-and-nursing-center-08192026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-whiting-gardens-rehab-and-nursing-center-08192026.pdf,EXISTING_HASH_VERIFIED,df89c36e9af5dfdadb414b6874fcb9b8184ba95e1559dd6649c2438ef3f3360f,df89c36e9af5dfdadb414b6874fcb9b8184ba95e1559dd6649c2438ef3f3360f,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Whiting Gardens Rehab and Nursing Center
nj-doh-enforcement-0011,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-regency-heritage-nursing-and-rehab-center-08192026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-regency-heritage-nursing-and-rehab-center-08192026.pdf,EXISTING_HASH_VERIFIED,c9a590cc4f0b2c8b9964947c89f4627d3fc4b62597c05ddca89e8d2d8c3cf8b0,c9a590cc4f0b2c8b9964947c89f4627d3fc4b62597c05ddca89e8d2d8c3cf8b0,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Regency Heritage Nursing and Rehab Center
nj-doh-enforcement-0012,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-regency-heritage-nursing-and-rehabilitation-center-08142026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-regency-heritage-nursing-and-rehabilitation-center-08142026.pdf,EXISTING_HASH_VERIFIED,d7f4ca472a794a90c6ae040009eb0ea99a3c84c951bf1fa333bdd591b2c803cb,d7f4ca472a794a90c6ae040009eb0ea99a3c84c951bf1fa333bdd591b2c803cb,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Revised Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Regency Heritage Nursing and Rehabilitation Center
nj-doh-enforcement-0013,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-complete-care-at-linwood-08142026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-complete-care-at-linwood-08142026.pdf,EXISTING_HASH_VERIFIED,40617d92cb41fb8ff89a86df0559da5c7559ea5ce29009413227f9cb5da74353,40617d92cb41fb8ff89a86df0559da5c7559ea5ce29009413227f9cb5da74353,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Complete Care at Linwood
nj-doh-enforcement-0014,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-the-pines-at-medford-08142026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-the-pines-at-medford-08142026.pdf,EXISTING_HASH_VERIFIED,be4050b6a701a54fafefcf481724500fafce0ccf88ef5040431dc52a08221d83,be4050b6a701a54fafefcf481724500fafce0ccf88ef5040431dc52a08221d83,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,The Pines at Medford
nj-doh-enforcement-0015,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-the-fountains-of-atco-08122026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-the-fountains-of-atco-08122026.pdf,EXISTING_HASH_VERIFIED,242d6d895e97ba2c8c8db873a431a7fbaa31ab44d7a1aafd8a8bfa3096d2d714,242d6d895e97ba2c8c8db873a431a7fbaa31ab44d7a1aafd8a8bfa3096d2d714,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Curtailment of New Admissions and Readmissions and Directed Plan of Correction,admission_curtailment,INDEX_METADATA,index_action,,,,,,,,false,true,2026,The Fountains of Atco
nj-doh-enforcement-0016,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-ridgewood-center-08122026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-ridgewood-center-08122026.pdf,EXISTING_HASH_VERIFIED,66202bd8c83ebe327133fd541c0965b4872e62198d43698a9ba8c4ca1ecb70d9,66202bd8c83ebe327133fd541c0965b4872e62198d43698a9ba8c4ca1ecb70d9,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Ridgewood Center
nj-doh-enforcement-0017,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-careone-at-east-brunswick-08122026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-careone-at-east-brunswick-08122026.pdf,EXISTING_HASH_VERIFIED,85da56976438f63c3dcd2b11f8d51c59a7c8c188b7f890f9072168eb19c46c1e,85da56976438f63c3dcd2b11f8d51c59a7c8c188b7f890f9072168eb19c46c1e,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,CareOne at East Brunswick
nj-doh-enforcement-0018,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-complete-care-at-wayne-hills-rehab-and-respiratory-revised-08122026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-complete-care-at-wayne-hills-rehab-and-respiratory-revised-08122026.pdf,EXISTING_HASH_VERIFIED,67bfe4288951bfe1ecb2b3c288e1c5486a0b1076b647632e5b1a6a1060120910,67bfe4288951bfe1ecb2b3c288e1c5486a0b1076b647632e5b1a6a1060120910,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Revised Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Complete Care at Wayne Hills Rehab and Respiratory Center
nj-doh-enforcement-0019,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-manhattanview-center-for-rehab-and-healthcare-08122026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-manhattanview-center-for-rehab-and-healthcare-08122026.pdf,EXISTING_HASH_VERIFIED,a880fa028bab1d1cdeba54a24ce96cf570c07f91aaab47ede2b7695431f99142,a880fa028bab1d1cdeba54a24ce96cf570c07f91aaab47ede2b7695431f99142,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Manhattanview Center for Rehab and Healthcare
nj-doh-enforcement-0020,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-complete-care-at-chestnut-hill-08122026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-complete-care-at-chestnut-hill-08122026.pdf,EXISTING_HASH_VERIFIED,3cdfcea9d07c377fa75529c993c922c499e473b0c00d622e021326fff997d31e,3cdfcea9d07c377fa75529c993c922c499e473b0c00d622e021326fff997d31e,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Complete Care at Chestnut Hill
nj-doh-enforcement-0021,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-the-buckingham-at-norwood-08122026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-the-buckingham-at-norwood-08122026.pdf,EXISTING_HASH_VERIFIED,c59a7ede298d4e136d302802879afa15c3ff294859133f45efb25b2822207b72,c59a7ede298d4e136d302802879afa15c3ff294859133f45efb25b2822207b72,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,The Buckingham at Norwood
nj-doh-enforcement-0022,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-manahawkin-health-and-rehab-center-revised-08122026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-manahawkin-health-and-rehab-center-revised-08122026.pdf,EXISTING_HASH_VERIFIED,32dc24ea94ffe4b60d8893ec5e087f3143fe0fd538d67d693b15df1391b0a2a9,32dc24ea94ffe4b60d8893ec5e087f3143fe0fd538d67d693b15df1391b0a2a9,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Revised Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Manahawkin Health and Rehab Center
nj-doh-enforcement-0023,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-careone-at-evesham-08122026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-careone-at-evesham-08122026.pdf,EXISTING_HASH_VERIFIED,ab0213ce651a5176ef776abf6914798afc1cf725e469cdd05ff8c79c141be6cc,ab0213ce651a5176ef776abf6914798afc1cf725e469cdd05ff8c79c141be6cc,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,CareOne at Evesham
nj-doh-enforcement-0024,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-autumn-lake-healthcare-at-southgate-08072026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-autumn-lake-healthcare-at-southgate-08072026.pdf,EXISTING_HASH_VERIFIED,50087ea2ca1ab4c4cf8d974452b52333f26ab20e557988aaf2e86ddbfd5b20ae,50087ea2ca1ab4c4cf8d974452b52333f26ab20e557988aaf2e86ddbfd5b20ae,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Autumn Lake Healthcare at Southgate
nj-doh-enforcement-0025,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-redbank-center-for-rehabilitation-healing-08072026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-redbank-center-for-rehabilitation-healing-08072026.pdf,EXISTING_HASH_VERIFIED,4079d1a4122a3d5d438b5d4e80b19803e78c99bdf4d73a270499c60a329839d5,4079d1a4122a3d5d438b5d4e80b19803e78c99bdf4d73a270499c60a329839d5,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Redbank Center for Rehabilitation & Healing
nj-doh-enforcement-0026,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-complete-care-at-phillipsburg-08072026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-complete-care-at-phillipsburg-08072026.pdf,EXISTING_HASH_VERIFIED,b3826ac979ce4069d5d91d0d46fcfd4d70c2728cd47dd385ba9073bef8d769ed,b3826ac979ce4069d5d91d0d46fcfd4d70c2728cd47dd385ba9073bef8d769ed,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Complete Care at Phillipsburg
nj-doh-enforcement-0027,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-aristacare-at-cherry-hill-08072026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-aristacare-at-cherry-hill-08072026.pdf,EXISTING_HASH_VERIFIED,afa5e6f0ae8a431580bc04f89860b1f5d0b361e258675fafa62d2e2d3f456aca,afa5e6f0ae8a431580bc04f89860b1f5d0b361e258675fafa62d2e2d3f456aca,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Revised Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Aristacare at Cherry Hill
nj-doh-enforcement-0028,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-big-oak-rehabilitation-healthcare-center-08072026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-big-oak-rehabilitation-healthcare-center-08072026.pdf,EXISTING_HASH_VERIFIED,fb11d94e6a238a95bb7289aebad05194eb41165c27d4106772d351c2fa9d4448,fb11d94e6a238a95bb7289aebad05194eb41165c27d4106772d351c2fa9d4448,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Big Oak Rehabilitation & Healthcare Center
nj-doh-enforcement-0029,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-merwick-care-center-08072026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-merwick-care-center-08072026.pdf,EXISTING_HASH_VERIFIED,b5fa7d8246ca58984a36c448ef335a92b69d85c807c71bf956d909bd126c51ac,b5fa7d8246ca58984a36c448ef335a92b69d85c807c71bf956d909bd126c51ac,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Merwick Care Center
nj-doh-enforcement-0030,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-laurel-brook-rehab-and-healthcare-center-08052026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-laurel-brook-rehab-and-healthcare-center-08052026.pdf,EXISTING_HASH_VERIFIED,7ca95f16457e0960e5eb89ccb09d1de14cb5901b7fa227c4a6c3a587b7ca3613,7ca95f16457e0960e5eb89ccb09d1de14cb5901b7fa227c4a6c3a587b7ca3613,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Laurel Brook Rehab and Healthcare Center
nj-doh-enforcement-0031,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-atlas-rehab-and-healthcare-at-daughters-of-moses-08052026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-atlas-rehab-and-healthcare-at-daughters-of-moses-08052026.pdf,EXISTING_HASH_VERIFIED,baf5efafed3ae8ea2cbf7d343bc683b60354741d0d665190ab8209d1a7376ac1,baf5efafed3ae8ea2cbf7d343bc683b60354741d0d665190ab8209d1a7376ac1,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Atlas Rehab and Healthcare at Daughters of Moses
nj-doh-enforcement-0032,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-belle-care-nursing-and-rehabilitation-08052026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-belle-care-nursing-and-rehabilitation-08052026.pdf,EXISTING_HASH_VERIFIED,9b7e44f60598754dd85f2b265a6f38688b9576416453d3b949df5431c6b1639d,9b7e44f60598754dd85f2b265a6f38688b9576416453d3b949df5431c6b1639d,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Belle Care Nursing and Rehabilitation
nj-doh-enforcement-0033,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-green-hill-07312026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-green-hill-07312026.pdf,EXISTING_HASH_VERIFIED,039c7bfdbc131b3f8734e72099877728f5ec12f1e497aba98f18b683b1e51c03,039c7bfdbc131b3f8734e72099877728f5ec12f1e497aba98f18b683b1e51c03,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Curtailment of Admissions and Readmissions Order and Directed Plan of Action,admission_curtailment,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Green Hill
nj-doh-enforcement-0034,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-whiting-gardens-rehab-and-nursing-center-07312026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-whiting-gardens-rehab-and-nursing-center-07312026.pdf,EXISTING_HASH_VERIFIED,58c889b812d080a248be2f0bafd2d52bf4a4d182ddf50fc29e5687f204bec6b4,58c889b812d080a248be2f0bafd2d52bf4a4d182ddf50fc29e5687f204bec6b4,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Whiting Gardens Rehab and Nursing Center
nj-doh-enforcement-0035,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-crystal-lake-healthcare-and-rehab-center-07312026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-crystal-lake-healthcare-and-rehab-center-07312026.pdf,EXISTING_HASH_VERIFIED,6a2d77c9882e3b71ac95154e1b333659be2b7bfddcfd1f39820c036ce8b065e6,6a2d77c9882e3b71ac95154e1b333659be2b7bfddcfd1f39820c036ce8b065e6,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Crystal Lake Healthcare and Rehab Center
nj-doh-enforcement-0036,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-holly-manor-center-07312026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-holly-manor-center-07312026.pdf,EXISTING_HASH_VERIFIED,05d4f27e426dff01ddae0f4f086926a236bf690317aa4e6610c09cac6ebc2eda,05d4f27e426dff01ddae0f4f086926a236bf690317aa4e6610c09cac6ebc2eda,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Holly Manor Center
nj-doh-enforcement-0037,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-family-of-caring-at-park-ridge-07292026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-family-of-caring-at-park-ridge-07292026.pdf,EXISTING_HASH_VERIFIED,077fd3c55a59cb7644714948bc5a9f5d0d4797307e6920af6844e450efae84bc,077fd3c55a59cb7644714948bc5a9f5d0d4797307e6920af6844e450efae84bc,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Family of Caring at Park Ridge
nj-doh-enforcement-0038,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-optima-care-harborview-07292026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-optima-care-harborview-07292026.pdf,EXISTING_HASH_VERIFIED,af898c252737062eb1e281f5a1cb226d7319e305c5a52275ffa4ffa5b78e4c2f,af898c252737062eb1e281f5a1cb226d7319e305c5a52275ffa4ffa5b78e4c2f,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Optima Care Harborview
nj-doh-enforcement-0039,https://www.nj.gov/health/healthfacilities/surveys-insp/enforcement_actions.shtml,/health/healthfacilities/surveys-insp/ea-broadway-house-for-continuing-care-07292026.pdf,https://www.nj.gov/health/healthfacilities/surveys-insp/ea-broadway-house-for-continuing-care-07292026.pdf,EXISTING_HASH_VERIFIED,bd3f5d73724abd064aba9267475246e6add5226a8d4bdd058df06c9564751a51,bd3f5d73724abd064aba9267475246e6add5226a8d4bdd058df06c9564751a51,,CANONICAL,SEE_CORPUS_SUMMARY_GRAIN,,,true,Notice of Assessment of Penalties,penalty_letter,INDEX_METADATA,index_action,,,,,,,,false,true,2026,Broadway House for Continuing Care
